date,pm1,pm10,pm25,id,sensor_id
2021-09-05 19:05:00+00:00,8.305556297,12.4629631,11.7685194,41407,7194
2021-09-05 19:10:00+00:00,8.407407761,12.02777767,11.40740681,41407,7194
2021-09-05 19:15:00+00:00,7.953702927,12.30555534,11.92592621,41407,7194
2021-09-05 19:20:00+00:00,8.027777672,12.09259319,11.5370369,41407,7194
2021-09-05 19:25:00+00:00,8.787036896,12.90740776,12.27777767,41407,7194
2021-09-05 19:30:00+00:00,8.240740776,11.99074078,11.57407284,41407,7194
2021-09-05 19:35:00+00:00,8.601851463,12.37962914,11.7314806,41407,7194
2021-09-05 19:40:00+00:00,8.518518448,12.15740585,11.91666603,41407,7194
2021-09-05 19:45:00+00:00,7.611111164,10.87037182,10.54629707,41407,7194
2021-09-05 19:50:00+00:00,8.324073792,12.23148251,11.87037182,41407,7194
2021-09-05 19:55:00+00:00,8.453702927,11.98148155,11.63888931,41407,7194
2021-09-05 20:00:00+00:00,7.851852417,11.74074078,11.38888836,41407,7194
2021-09-05 20:05:00+00:00,8.657406807,12.23148155,11.66666698,41407,7194
2021-09-05 20:10:00+00:00,8.75,13.35185146,12.37962914,41407,7194
2021-09-05 20:15:00+00:00,8.70370388,12.37037182,12.09259319,41407,7194
2021-09-05 20:20:00+00:00,8.407407761,12.18518448,11.72222233,41407,7194
2021-09-05 20:25:00+00:00,9.185185432,12.29629707,11.95370388,41407,7194
2021-09-05 20:30:00+00:00,9.138889313,12.80555534,12.49074078,41407,7194
2021-09-05 20:35:00+00:00,8.898148537,12.18518543,12.04629707,41407,7194
2021-09-05 20:40:00+00:00,8.888889313,12.54629612,12.25,41407,7194
2021-09-05 20:45:00+00:00,8.583333015,12.42592621,11.93518543,41407,7194
2021-09-05 20:50:00+00:00,9.240740776,12.67592621,12.27777767,41407,7194
2021-09-05 20:55:00+00:00,8.740740776,12.07407379,11.38888931,41407,7194
2021-09-05 21:00:00+00:00,9.5,12.66666794,12.43518543,41407,7194
2021-09-05 21:05:00+00:00,9.185184479,12.44444466,12.16666698,41407,7194
2021-09-05 21:10:00+00:00,8.851852417,12.99074078,12.69444466,41407,7194
2021-09-05 21:15:00+00:00,9,12.24074078,11.85185146,41407,7194
2021-09-05 21:20:00+00:00,8.777777672,12.30555439,11.76851845,41407,7194
2021-09-05 21:25:00+00:00,9.620369911,12.54629612,12.04629707,41407,7194
2021-09-05 21:30:00+00:00,9.555555344,12.92592621,12.82407475,41407,7194
2021-09-05 21:35:00+00:00,9.009259224,12.29629612,11.88888931,41407,7194
2021-09-05 21:40:00+00:00,10.04629707,13.92592716,13.40740681,41407,7194
2021-09-05 21:45:00+00:00,9.185185432,13.05555534,12.58333206,41407,7194
2021-09-05 21:50:00+00:00,10.11111069,14.02777767,13.89814854,41407,7194
2021-09-05 21:55:00+00:00,9.583333969,14,13.54629612,41407,7194
2021-09-05 22:00:00+00:00,9.648147583,13.37036991,12.81481552,41407,7194
2021-09-05 22:05:00+00:00,9.555555344,12.90740681,12.68518448,41407,7194
2021-09-05 22:10:00+00:00,9.916666031,14.63888931,13.82407475,41407,7194
2021-09-05 22:15:00+00:00,9.601851463,13.59259319,13.29629612,41407,7194
2021-09-05 22:20:00+00:00,9.833333015,14.29629517,13.82407284,41407,7194
2021-09-05 22:25:00+00:00,10.08333302,13.63888931,13.31481457,41407,7194
2021-09-05 22:30:00+00:00,9.407406807,13.62962914,13.09259224,41407,7194
2021-09-05 22:35:00+00:00,9.94444561,14.65740967,14.0185194,41407,7194
2021-09-05 22:40:00+00:00,10.5185194,14.28703785,14.10185242,41407,7194
2021-09-05 22:45:00+00:00,9.787036896,14.27777767,13.7129631,41407,7194
2021-09-05 22:50:00+00:00,9.787036896,14.10185146,13.39814854,41407,7194
2021-09-05 22:55:00+00:00,10.50925922,14.35185242,14.01851845,41407,7194
2021-09-05 23:00:00+00:00,10.91666698,15.25925827,14.62962818,41407,7194
2021-09-05 23:05:00+00:00,10.0185194,14.80555534,13.83333397,41407,7194
2021-09-05 23:10:00+00:00,10.63888931,15.65740585,15.37036991,41407,7194
2021-09-05 23:15:00+00:00,9.777776718,14.5,13.5370369,41407,7194
2021-09-05 23:20:00+00:00,10.49074173,15.22222233,14.70370483,41407,7194
2021-09-05 23:25:00+00:00,11.04629612,15.4814806,15.12962818,41407,7194
2021-09-05 23:30:00+00:00,10.92592621,15.93518543,14.84259224,41407,7194
2021-09-05 23:35:00+00:00,12.89814854,18.07407379,17.58333588,41407,7194
2021-09-05 23:40:00+00:00,12.49074173,17.38888931,16.9629612,41407,7194
2021-09-05 23:45:00+00:00,12.77777767,18.54629707,17.85185051,41407,7194
2021-09-05 23:50:00+00:00,13.24074173,18.64814758,17.82407379,41407,7194
2021-09-05 23:55:00+00:00,13.23148155,19.73148155,18.24073982,41407,7194
2021-09-06 00:00:00+00:00,13.4629631,19.57407379,18.47222137,41407,7194
2021-09-06 00:05:00+00:00,12.11111069,17.22222137,16.87037086,41407,7194
2021-09-06 00:10:00+00:00,12.83333302,18.58333397,17.7129631,41407,7194
2021-09-06 00:15:00+00:00,13.36111164,18.97222328,18.25926018,41407,7194
2021-09-06 00:20:00+00:00,13.65740681,18.82407379,18.30555534,41407,7194
2021-09-06 00:25:00+00:00,13.79629612,19.3240757,18.58333588,41407,7194
2021-09-06 00:30:00+00:00,14.08333397,19.98148155,18.87036896,41407,7194
2021-09-06 00:35:00+00:00,13.49074173,20.29629707,19.35185242,41407,7194
2021-09-06 00:40:00+00:00,13.61111069,19.5370388,19.01851654,41407,7194
2021-09-06 00:45:00+00:00,14.24073982,19.80555725,19.37037086,41407,7194
2021-09-06 00:50:00+00:00,14.73148251,20.7870388,20.29629517,41407,7194
2021-09-06 00:55:00+00:00,14.08333302,19.93518448,19.41666603,41407,7194
2021-09-06 01:00:00+00:00,14.46296215,21.01851845,20.33333206,41407,7194
2021-09-06 01:05:00+00:00,14.47222233,21.36111259,20.66666603,41407,7194
2021-09-06 01:10:00+00:00,14.45370293,21.42592621,20.27777672,41407,7194
2021-09-06 01:15:00+00:00,15.49074173,21.54629707,20.67592621,41407,7194
2021-09-06 01:20:00+00:00,16.60185242,24.55555344,23.65740776,41407,7194
2021-09-06 01:25:00+00:00,16.82407379,25.63889122,24.00925827,41407,7194
2021-09-06 01:30:00+00:00,17.04629517,25.79629898,24.04629707,41407,7194
2021-09-06 01:35:00+00:00,14.83333302,21.41666603,20.54629517,41407,7194
2021-09-06 01:40:00+00:00,15.65740585,22.39814758,21.75000191,41407,7194
2021-09-06 01:45:00+00:00,15.5185194,22.85185242,21.49074173,41407,7194
2021-09-06 01:50:00+00:00,15.57407475,23.79629517,22.45370483,41407,7194
2021-09-06 01:55:00+00:00,16.00925827,23.58333588,22.81481361,41407,7194
2021-09-06 02:00:00+00:00,15.56481457,23.07407379,21.68518639,41407,7194
2021-09-06 02:05:00+00:00,16.16666603,22.95370102,22.2870369,41407,7194
2021-09-06 02:10:00+00:00,15.39814949,21.93518257,21.62962914,41407,7194
2021-09-06 02:15:00+00:00,15,21.59259224,20.98148155,41407,7194
2021-09-06 02:20:00+00:00,14.80555534,21.12963104,20.52777863,41407,7194
2021-09-06 02:25:00+00:00,14.5370369,20.85185051,20.24073982,41407,7194
2021-09-06 02:30:00+00:00,15.29629707,21.4629612,20.45370293,41407,7194
2021-09-06 02:35:00+00:00,15.25,21.67592621,21.11111069,41407,7194
2021-09-06 02:40:00+00:00,15.68518448,22.80555534,21.74074173,41407,7194
2021-09-06 02:45:00+00:00,15.5370369,22.59259415,21.85185242,41407,7194
2021-09-06 02:50:00+00:00,15.90740776,23.37036896,22.36110878,41407,7194
2021-09-06 02:55:00+00:00,16.59259224,23.34259224,22.37962914,41407,7194
2021-09-06 03:00:00+00:00,16.09259415,22.56481361,21.72222137,41407,7194
2021-09-06 03:05:00+00:00,15.97222233,23.48148155,22.87037086,41407,7194
2021-09-06 03:10:00+00:00,15.68518543,23.41666603,22.20370293,41407,7194
2021-09-06 03:15:00+00:00,15.7870369,22.72222137,21.99073982,41407,7194
2021-09-06 03:20:00+00:00,17.0370388,24.58333397,23.45370483,41407,7194
2021-09-06 03:25:00+00:00,17,24.00925827,23.22222137,41407,7194
2021-09-06 03:30:00+00:00,17.19444466,24.76851654,23.32407379,41407,7194
2021-09-06 03:35:00+00:00,17.73148346,25.5370388,24.23148346,41407,7194
2021-09-06 03:40:00+00:00,17.12037086,25.52777863,23.63888931,41407,7194
2021-09-06 03:45:00+00:00,17.29629517,25.60185242,24.56481552,41407,7194
2021-09-06 03:50:00+00:00,16.63888931,24.17592621,23.20370483,41407,7194
2021-09-06 03:55:00+00:00,16.84259224,23.89814949,22.98148155,41407,7194
2021-09-06 04:00:00+00:00,17.91666412,26.08333397,24.5,41407,7194
2021-09-06 04:05:00+00:00,17.20370293,26.12036896,24.9629612,41407,7194
2021-09-06 04:10:00+00:00,17.57407379,25.11111069,24.27777672,41407,7194
2021-09-06 04:15:00+00:00,17.56481552,24.67592621,23.99074173,41407,7194
